"Date","CountyDistrict","ProvinceState","CountryRegion","Lat","Long","TotalConfirmed","TotalDeaths","NewConfirmed","NewDeaths","Deltaconfirmed","DeltaDeaths"
2020-03-18,"","","Pakistan",30.3753,69.3451,299,0,63,0,-37,0
2020-03-18,"","","Panama",8.5380,-80.7821,86,1,17,0,3,0
2020-03-18,"","","Paraguay",-23.4425,-58.4438,11,0,2,0,1,0
2020-03-18,"","","Peru",-9.1900,-75.0152,145,0,28,0,-3,0
2020-03-18,"","","Philippines",12.8797,121.7740,202,19,15,7,-30,7
2020-03-18,"","","Poland",51.9194,19.1451,251,5,13,0,-48,-1
2020-03-18,"","","Portugal",39.3999,-8.2245,448,2,0,1,-117,0
2020-03-18,"","","Puerto Rico",18.2000,-66.5000,0,0,0,0,3,0
2020-03-18,"","","Qatar",25.3548,51.1839,452,0,13,0,13,0
2020-03-18,"","","Republic of the Congo",-1.4400,15.5560,0,0,0,0,1,0
2020-03-18,"","","Reunion",-21.1151,55.5364,12,0,3,0,3,0
2020-03-18,"","","Romania",45.9432,24.9668,260,0,76,0,50,0
2020-03-18,"","","Russia",61.5240,105.3188,147,0,33,0,9,0
2020-03-18,"","","Rwanda",-1.9403,29.8739,8,0,1,0,-1,0
2020-03-18,"","","Saint Lucia",13.9094,-60.9789,2,0,0,0,0,0
2020-03-18,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,1,0,0,0,0,0
2020-03-18,"","","San Marino",43.9424,12.4578,119,11,10,4,10,4
2020-03-18,"","","Saudi Arabia",23.8859,45.0792,171,0,0,0,-53,0
2020-03-18,"","","Senegal",14.4974,-14.4524,31,0,5,0,3,0
2020-03-18,"","","Serbia",44.0165,21.0059,83,0,18,0,8,0
2020-03-18,"","","Seychelles",-4.6796,55.4920,4,0,0,0,-1,0
2020-03-18,"","","Singapore",1.3521,103.8198,313,0,47,0,24,0
2020-03-18,"","","Slovakia",48.6690,19.6990,105,1,33,1,24,1
2020-03-18,"","","Slovenia",46.1512,14.9955,275,1,0,0,-22,0
2020-03-18,"","","Somalia",5.1521,46.1996,1,0,0,0,0,0
2020-03-18,"","","South Africa",-30.5595,22.9375,116,0,54,0,54,0
2020-03-18,"","","Spain",40.4637,-3.7492,13910,623,2162,90,356,-101
2020-03-18,"","","Sri Lanka",7.8731,80.7718,51,0,7,0,-9,0
2020-03-18,"","","Sudan",12.8628,30.2176,2,1,1,0,1,0
2020-03-18,"","","Suriname",3.9193,-56.0278,1,0,0,0,0,0
2020-03-18,"","","Sweden",60.1282,18.6435,1279,10,89,3,2,2
2020-03-18,"","","Switzerland",46.8182,8.2275,3028,28,328,1,-172,-12
2020-03-18,"","","Taiwan*",23.7000,121.0000,100,1,23,0,13,0
2020-03-18,"","","Tanzania",-6.3690,34.8888,3,0,2,0,2,0
2020-03-18,"","","Thailand",15.8700,100.9925,212,1,35,0,5,0
2020-03-18,"","","The Bahamas",24.2500,-76.0000,1,0,0,0,0,0
2020-03-18,"","","The Gambia",13.4667,-16.6000,0,0,-1,0,-2,0
2020-03-18,"","","Togo",8.6195,0.8248,1,0,0,0,0,0
2020-03-18,"","","Trinidad and Tobago",10.6918,-61.2225,7,0,2,0,1,0
2020-03-18,"","","Tunisia",33.8869,9.5375,29,0,5,0,1,0
2020-03-18,"","","Turkey",38.9637,35.2433,98,1,51,0,22,-1
2020-03-18,"","","Ukraine",48.3794,31.1656,14,2,0,0,-7,-1
2020-03-18,"","","United Arab Emirates",23.4241,53.8478,113,0,15,0,15,0
2020-03-18,"","","United Kingdom",55.3781,-3.4360,2642,72,682,16,273,16
2020-03-18,"","","Uruguay",-32.5228,-55.7658,50,0,21,0,0,0
2020-03-18,"","","US",42.1657,-74.9481,7786,118,1365,10,-424,-13
2020-03-18,"","","Uzbekistan",41.3775,64.5853,15,0,5,0,1,0
2020-03-18,"","","Venezuela",6.4238,-66.5897,36,0,3,0,-13,0
2020-03-18,"","","Vietnam",14.0583,108.2772,75,0,9,0,4,0
2020-03-18,"","","Zambia",-15.4167,28.2833,2,0,2,0,2,0
2020-03-19,"","","Afghanistan",33.9391,67.7100,22,0,0,0,0,0
2020-03-19,"","","Albania",41.1533,20.1683,64,2,5,0,1,-1
2020-03-19,"","","Algeria",28.0339,1.6596,87,9,13,2,-1,-1
2020-03-19,"","","Andorra",42.5063,1.5218,53,0,14,0,14,0
2020-03-19,"","","Antigua and Barbuda",17.0608,-61.7964,1,0,0,0,0,0
2020-03-19,"","","Argentina",-38.4161,-63.6167,97,3,18,1,7,1
2020-03-19,"","","Armenia",40.0691,45.0382,115,0,31,0,25,0
2020-03-19,"","","Aruba",12.5211,-69.9683,4,0,0,0,-1,0
2020-03-19,"","","Australia",-33.8688,151.2093,681,6,113,0,-3,-1
2020-03-19,"","","Austria",47.5162,14.5501,2013,6,367,2,53,1
2020-03-19,"","","Azerbaijan",40.1431,47.5769,44,1,16,0,16,0
2020-03-19,"","","Bahamas, The",25.0343,-77.3963,3,0,3,0,3,0
2020-03-19,"","","Bahrain",26.0667,50.5577,278,1,22,0,-6,0
2020-03-19,"","","Bangladesh",23.6850,90.3563,17,1,3,0,-1,-1
2020-03-19,"","","Barbados",13.1939,-59.5432,5,0,3,0,3,0
2020-03-19,"","","Belarus",53.7098,27.9534,51,0,0,0,-15,0
2020-03-19,"","","Belgium",50.5039,4.4699,1795,21,309,7,66,3
2020-03-19,"","","Benin",9.3077,2.3158,2,0,0,0,-1,0
2020-03-19,"","","Bhutan",27.5142,90.4336,1,0,0,0,0,0
2020-03-19,"","","Bolivia",-16.2902,-63.5887,12,0,0,0,-1,0
2020-03-19,"","","Bosnia and Herzegovina",43.9159,17.6791,63,0,25,0,13,0
2020-03-19,"","","Brazil",-14.2350,-51.9253,621,6,249,3,198,1
2020-03-19,"","","Brunei",4.5353,114.7277,75,0,7,0,-5,0
2020-03-19,"","","Bulgaria",42.7339,25.4858,94,3,2,1,-23,1
2020-03-19,"","","Burkina Faso",12.2383,-1.5616,33,1,13,0,8,-1
2020-03-19,"","","Cambodia",12.5657,104.9910,37,0,2,0,0,0
2020-03-19,"","","Cameroon",3.8480,11.5021,13,0,3,0,3,0
2020-03-19,"","","Canada",51.2538,-85.3232,800,9,143,1,-36,-2
2020-03-19,"","","Central African Republic",6.6111,20.9394,1,0,0,0,0,0
2020-03-19,"","","Chad",15.4542,18.7322,1,0,1,0,1,0
2020-03-19,"","","Chile",-35.6751,-71.5430,238,0,0,0,-37,0
2020-03-19,"","","China",30.9756,112.2707,81156,3249,54,8,10,-3
2020-03-19,"","","Colombia",4.5709,-74.2973,102,0,9,0,-19,0
2020-03-19,"","","Congo (Brazzaville)",-0.2280,15.8277,3,0,2,0,2,0
2020-03-19,"","","Congo (Kinshasa)",-4.0383,21.7587,14,0,10,0,9,0
2020-03-19,"","","Costa Rica",9.7489,-83.7534,69,1,19,1,10,1
2020-03-19,"","","Cote d'Ivoire",7.5400,-5.5471,9,0,3,0,2,0
2020-03-19,"","","Croatia",45.1000,15.2000,105,1,24,1,8,1
2020-03-19,"","","Cruise Ship",35.4498,139.6649,712,7,0,0,-16,0
2020-03-19,"","","Cuba",21.5218,-77.7812,11,1,4,0,2,-1
2020-03-19,"","","Cyprus",35.1264,33.4299,67,0,18,0,15,0
2020-03-19,"","","Czechia",49.8175,15.4730,694,0,230,0,162,0
2020-03-19,"","","Denmark",56.2639,9.5018,1225,6,110,2,19,2
2020-03-19,"","","Djibouti",11.8251,42.5903,1,0,0,0,-1,0
2020-03-19,"","","Dominican Republic",18.7357,-70.1627,34,2,13,1,13,1
2020-03-19,"","","Ecuador",-1.8312,-78.1834,199,3,88,1,35,1
2020-03-19,"","","Egypt",26.8206,30.8025,256,6,60,0,60,-2
2020-03-19,"","","El Salvador",13.7942,-88.8965,1,0,1,0,1,0
2020-03-19,"","","Equatorial Guinea",1.6508,10.2679,6,0,2,0,-1,0
2020-03-19,"","","Estonia",58.5953,25.0136,267,0,9,0,-24,0
2020-03-19,"","","Eswatini",-26.5225,31.4659,1,0,0,0,0,0
2020-03-19,"","","Ethiopia",9.1450,40.4897,6,0,0,0,-1,0
2020-03-19,"","","Fiji",-17.7134,178.0650,1,0,1,0,1,0
2020-03-19,"","","Finland",61.9241,25.7482,400,0,64,0,49,0
2020-03-19,"","","France",46.2276,2.2137,10886,243,1834,95,465,95
2020-03-19,"","","French Guiana",3.9339,-53.1258,11,0,0,0,0,0
2020-03-19,"","","Gabon",-0.8037,11.6094,1,0,0,0,0,0
2020-03-19,"","","Gambia, The",13.4432,-15.3101,1,0,0,0,-1,0
2020-03-19,"","","Georgia",42.3154,43.3569,40,0,2,0,-2,0
2020-03-19,"","","Germany",51.1657,10.4515,15320,44,2993,16,-77,12
2020-03-19,"","","Ghana",7.9465,-1.0232,11,0,4,0,4,0
2020-03-19,"","","Greece",39.0742,21.8243,418,6,0,1,-31,1
2020-03-19,"","","Greenland",72.0000,-40.0000,0,0,-1,0,-1,0
2020-03-19,"","","Guadeloupe",16.2650,-61.5510,33,0,6,0,-3,0
2020-03-19,"","","Guam",13.4443,144.7937,0,0,0,0,3,0
2020-03-19,"","","Guatemala",15.7835,-90.2308,9,1,3,0,3,0
2020-03-19,"","","Guernsey",49.4500,-2.5800,0,0,0,0,0,0
2020-03-19,"","","Guinea",9.9456,-9.6966,1,0,0,0,0,0
2020-03-19,"","","Guyana",4.8604,-58.9302,7,1,0,0,0,0
2020-03-19,"","","Holy See",41.9029,12.4534,1,0,0,0,0,0
2020-03-19,"","","Honduras",15.2000,-86.2419,12,0,3,0,2,0
2020-03-19,"","","Hungary",47.1625,19.5033,73,1,15,0,7,0
2020-03-19,"","","Iceland",64.9631,-19.0208,330,1,80,0,50,0
2020-03-19,"","","India",20.5937,78.9629,194,4,38,1,24,1
2020-03-19,"","","Indonesia",-0.7893,113.9213,311,25,84,6,29,-8
2020-03-19,"","","Iran",32.4279,53.6880,18407,1284,1046,149,-146,2
2020-03-19,"","","Iraq",33.2232,43.6793,192,13,28,1,18,0
2020-03-19,"","","Ireland",53.1424,-7.6921,557,3,265,1,196,1
2020-03-19,"","","Israel",31.0461,34.8516,677,0,244,0,148,0
2020-03-19,"","","Italy",41.8719,12.5674,41035,3405,5322,427,1115,-48
2020-03-19,"","","Jamaica",18.1096,-77.2975,15,1,2,1,1,1
2020-03-19,"","","Japan",36.2048,138.2529,924,29,35,0,24,0
2020-03-19,"","","Jersey",49.1900,-2.1100,0,0,0,0,0,0
2020-03-19,"","","Jordan",30.5852,36.2384,69,0,17,0,-1,0
2020-03-19,"","","Kazakhstan",48.0196,66.9237,44,0,9,0,7,0
2020-03-19,"","","Kenya",-0.0236,37.9062,7,0,4,0,4,0
2020-03-19,"","","Korea, South",35.9078,127.7669,8565,91,152,7,59,4
2020-03-19,"","","Kosovo",42.6026,20.9030,2,0,0,0,0,0
2020-03-19,"","","Kuwait",29.3117,47.4818,148,0,6,0,-6,0
2020-03-19,"","","Kyrgyzstan",41.2044,74.7661,3,0,0,0,-3,0
2020-03-19,"","","Latvia",56.8796,24.6032,86,0,15,0,-7,0
2020-03-19,"","","Lebanon",33.8547,35.8623,157,4,24,1,11,1
2020-03-19,"","","Liberia",6.4281,-9.4295,2,0,0,0,-1,0
2020-03-19,"","","Liechtenstein",47.1660,9.5554,28,0,0,0,-21,0
2020-03-19,"","","Lithuania",55.1694,23.8813,36,0,9,0,7,0
2020-03-19,"","","Luxembourg",49.8153,6.1296,335,4,132,2,69,1
2020-03-19,"","","Malaysia",4.2105,101.9758,900,2,110,0,-7,0
2020-03-19,"","","Maldives",3.2028,73.2207,13,0,0,0,0,0
2020-03-19,"","","Malta",35.9375,14.3754,53,0,15,0,15,0
2020-03-19,"","","Martinique",14.6415,-61.0242,23,1,4,0,1,0
2020-03-19,"","","Mauritania",21.0079,-10.9408,2,0,1,0,1,0
2020-03-19,"","","Mauritius",-20.3484,57.5522,3,0,0,0,-3,0
2020-03-19,"","","Mayotte",-12.8275,45.1662,3,0,0,0,-2,0
2020-03-19,"","","Mexico",23.6345,-102.5528,118,1,25,1,14,1
2020-03-19,"","","Moldova",47.4116,28.3699,49,1,19,0,19,-1
2020-03-19,"","","Monaco",43.7384,7.4246,7,0,0,0,0,0
2020-03-19,"","","Mongolia",46.8625,103.8467,6,0,0,0,-1,0
2020-03-19,"","","Montenegro",42.7087,19.3744,3,0,2,0,3,0
2020-03-19,"","","Morocco",31.7917,-7.0926,63,2,14,0,3,0
2020-03-19,"","","Namibia",-22.9576,18.4904,3,0,1,0,1,0
2020-03-19,"","","Nepal",28.3949,84.1240,1,0,0,0,0,0
2020-03-19,"","","Netherlands",52.1326,5.2913,2465,77,409,19,61,4
2020-03-19,"","","New Zealand",-40.9006,174.8860,28,0,8,0,0,0
2020-03-19,"","","Nicaragua",12.8654,-85.2072,1,0,1,0,1,0
2020-03-19,"","","Nigeria",9.0820,8.6753,8,0,0,0,-5,0
2020-03-19,"","","North Macedonia",41.6086,21.7453,48,0,13,0,4,0
2020-03-19,"","","Norway",60.4720,8.4689,1746,7,196,1,109,-2
2020-03-19,"","","Oman",21.4735,55.9754,48,0,9,0,-6,0
2020-03-19,"","","Pakistan",30.3753,69.3451,454,2,155,2,92,2
2020-03-19,"","","Panama",8.5380,-80.7821,109,1,23,0,6,0
2020-03-19,"","","Paraguay",-23.4425,-58.4438,11,0,0,0,-2,0
2020-03-19,"","","Peru",-9.1900,-75.0152,234,0,89,0,61,0
2020-03-19,"","","Philippines",12.8797,121.7740,217,17,15,-2,0,-9
2020-03-19,"","","Poland",51.9194,19.1451,355,5,104,0,91,0
2020-03-19,"","","Portugal",39.3999,-8.2245,785,3,337,1,337,0
2020-03-19,"","","Puerto Rico",18.2000,-66.5000,0,0,0,0,0,0
2020-03-19,"","","Qatar",25.3548,51.1839,460,0,8,0,-5,0
2020-03-19,"","","Republic of the Congo",-1.4400,15.5560,0,0,0,0,0,0
2020-03-19,"","","Reunion",-21.1151,55.5364,14,0,2,0,-1,0
2020-03-19,"","","Romania",45.9432,24.9668,277,0,17,0,-59,0
2020-03-19,"","","Russia",61.5240,105.3188,199,1,52,1,19,1
2020-03-19,"","","Rwanda",-1.9403,29.8739,8,0,0,0,-1,0
2020-03-19,"","","Saint Lucia",13.9094,-60.9789,2,0,0,0,0,0
2020-03-19,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,1,0,0,0,0,0
2020-03-19,"","","San Marino",43.9424,12.4578,119,11,0,0,-10,-4
2020-03-19,"","","Saudi Arabia",23.8859,45.0792,274,0,103,0,103,0
2020-03-19,"","","Senegal",14.4974,-14.4524,31,0,0,0,-5,0
2020-03-19,"","","Serbia",44.0165,21.0059,103,0,20,0,2,0
2020-03-19,"","","Seychelles",-4.6796,55.4920,6,0,2,0,2,0
2020-03-19,"","","Singapore",1.3521,103.8198,345,0,32,0,-15,0
2020-03-19,"","","Slovakia",48.6690,19.6990,123,1,18,0,-15,-1
2020-03-19,"","","Slovenia",46.1512,14.9955,286,1,11,0,11,0
2020-03-19,"","","Somalia",5.1521,46.1996,1,0,0,0,0,0
2020-03-19,"","","South Africa",-30.5595,22.9375,150,0,34,0,-20,0
2020-03-19,"","","Spain",40.4637,-3.7492,17963,830,4053,207,1891,117
2020-03-19,"","","Sri Lanka",7.8731,80.7718,60,0,9,0,2,0
2020-03-19,"","","Sudan",12.8628,30.2176,2,1,0,0,-1,0
2020-03-19,"","","Suriname",3.9193,-56.0278,1,0,0,0,0,0
2020-03-19,"","","Sweden",60.1282,18.6435,1439,11,160,1,71,-2
2020-03-19,"","","Switzerland",46.8182,8.2275,4075,41,1047,13,719,12
2020-03-19,"","","Taiwan*",23.7000,121.0000,108,1,8,0,-15,0
2020-03-19,"","","Tanzania",-6.3690,34.8888,6,0,3,0,1,0
2020-03-19,"","","Thailand",15.8700,100.9925,272,1,60,0,25,0
2020-03-19,"","","The Bahamas",24.2500,-76.0000,0,0,-1,0,-1,0
2020-03-19,"","","The Gambia",13.4667,-16.6000,0,0,0,0,1,0
2020-03-19,"","","Togo",8.6195,0.8248,1,0,0,0,0,0
2020-03-19,"","","Trinidad and Tobago",10.6918,-61.2225,9,0,2,0,0,0
2020-03-19,"","","Tunisia",33.8869,9.5375,39,1,10,1,5,1
2020-03-19,"","","Turkey",38.9637,35.2433,192,3,94,2,43,2
2020-03-19,"","","Ukraine",48.3794,31.1656,16,2,2,0,2,0
2020-03-19,"","","United Arab Emirates",23.4241,53.8478,140,0,27,0,12,0
2020-03-19,"","","United Kingdom",55.3781,-3.4360,2716,138,74,66,-608,50
2020-03-19,"","","Uruguay",-32.5228,-55.7658,79,0,29,0,8,0
2020-03-19,"","","US",42.1657,-74.9481,13680,200,5894,82,4529,72
2020-03-19,"","","Uzbekistan",41.3775,64.5853,23,0,8,0,3,0
2020-03-19,"","","Venezuela",6.4238,-66.5897,42,0,6,0,3,0
2020-03-19,"","","Vietnam",14.0583,108.2772,85,0,10,0,1,0
2020-03-19,"","","Zambia",-13.1339,27.8493,2,0,0,0,-2,0
2020-03-20,"","","Afghanistan",33.9391,67.7100,24,0,2,0,2,0
2020-03-20,"","","Albania",41.1533,20.1683,70,2,6,0,1,0
2020-03-20,"","","Algeria",28.0339,1.6596,90,11,3,2,-10,0
2020-03-20,"","","Andorra",42.5063,1.5218,75,0,22,0,8,0
2020-03-20,"","","Angola",-11.2027,17.8739,1,0,1,0,1,0
2020-03-20,"","","Antigua and Barbuda",17.0608,-61.7964,1,0,0,0,0,0
2020-03-20,"","","Argentina",-38.4161,-63.6167,128,3,31,0,13,-1
2020-03-20,"","","Armenia",40.0691,45.0382,136,0,21,0,-10,0
2020-03-20,"","","Australia",-33.8688,151.2093,791,7,110,1,-3,1
2020-03-20,"","","Austria",47.5162,14.5501,2388,6,375,0,8,-2
2020-03-20,"","","Azerbaijan",40.1431,47.5769,44,1,0,0,-16,0
2020-03-20,"","","Bahamas, The",25.0343,-77.3963,3,0,0,0,-3,0
2020-03-20,"","","Bahrain",26.0667,50.5577,285,1,7,0,-15,0
2020-03-20,"","","Bangladesh",23.6850,90.3563,20,1,3,0,0,0
2020-03-20,"","","Barbados",13.1939,-59.5432,5,0,0,0,-3,0
2020-03-20,"","","Belarus",53.7098,27.9534,69,0,18,0,18,0
2020-03-20,"","","Belgium",50.5039,4.4699,2257,37,462,16,153,9
2020-03-20,"","","Benin",9.3077,2.3158,2,0,0,0,0,0
2020-03-20,"","","Bhutan",27.5142,90.4336,2,0,1,0,1,0
2020-03-20,"","","Bolivia",-16.2902,-63.5887,15,0,3,0,3,0
2020-03-20,"","","Bosnia and Herzegovina",43.9159,17.6791,89,0,26,0,1,0
2020-03-20,"","","Brazil",-14.2350,-51.9253,793,11,172,5,-77,2
2020-03-20,"","","Brunei",4.5353,114.7277,78,0,3,0,-4,0
2020-03-20,"","","Bulgaria",42.7339,25.4858,127,3,33,0,31,-1
2020-03-20,"","","Burkina Faso",12.2383,-1.5616,40,1,7,0,-6,0
2020-03-20,"","","Cabo Verde",16.5388,-23.0418,1,0,1,0,1,0
2020-03-20,"","","Cambodia",12.5657,104.9910,51,0,14,0,12,0
2020-03-20,"","","Cameroon",3.8480,11.5021,20,0,7,0,4,0
2020-03-20,"","","Canada",51.2538,-85.3232,943,12,143,3,0,2
2020-03-20,"","","Central African Republic",6.6111,20.9394,3,0,2,0,2,0
2020-03-20,"","","Chad",15.4542,18.7322,1,0,0,0,-1,0
2020-03-20,"","","Chile",-35.6751,-71.5430,434,0,196,0,196,0
2020-03-20,"","","China",30.9756,112.2707,81250,3253,94,4,40,-4
2020-03-20,"","","Colombia",4.5709,-74.2973,128,0,26,0,17,0
2020-03-20,"","","Congo (Brazzaville)",-0.2280,15.8277,3,0,0,0,-2,0
2020-03-20,"","","Congo (Kinshasa)",-4.0383,21.7587,18,0,4,0,-6,0
2020-03-20,"","","Costa Rica",9.7489,-83.7534,89,1,20,0,1,-1
2020-03-20,"","","Cote d'Ivoire",7.5400,-5.5471,9,0,0,0,-3,0
2020-03-20,"","","Croatia",45.1000,15.2000,128,1,23,0,-1,-1
2020-03-20,"","","Cruise Ship",35.4498,139.6649,712,7,0,0,0,0
2020-03-20,"","","Cuba",21.5218,-77.7812,16,1,5,0,1,0
2020-03-20,"","","Cyprus",35.1264,33.4299,67,0,0,0,-18,0
2020-03-20,"","","Czechia",49.8175,15.4730,833,0,139,0,-91,0
2020-03-20,"","","Denmark",56.2639,9.5018,1337,9,112,3,2,1
2020-03-20,"","","Djibouti",11.8251,42.5903,1,0,0,0,0,0
2020-03-20,"","","Dominican Republic",18.7357,-70.1627,72,2,38,0,25,-1
2020-03-20,"","","Ecuador",-1.8312,-78.1834,367,5,168,2,80,1
2020-03-20,"","","Egypt",26.8206,30.8025,285,8,29,2,-31,2
2020-03-20,"","","El Salvador",13.7942,-88.8965,1,0,0,0,-1,0
2020-03-20,"","","Equatorial Guinea",1.6508,10.2679,6,0,0,0,-2,0
2020-03-20,"","","Estonia",58.5953,25.0136,283,0,16,0,7,0
2020-03-20,"","","Eswatini",-26.5225,31.4659,1,0,0,0,0,0
2020-03-20,"","","Ethiopia",9.1450,40.4897,9,0,3,0,3,0
2020-03-20,"","","Fiji",-17.7134,178.0650,1,0,0,0,-1,0
2020-03-20,"","","Finland",61.9241,25.7482,450,0,50,0,-14,0
2020-03-20,"","","France",46.2276,2.2137,12632,450,1746,207,-88,112
2020-03-20,"","","French Guiana",3.9339,-53.1258,15,0,4,0,4,0
2020-03-20,"","","Gabon",-0.8037,11.6094,3,1,2,1,2,1
2020-03-20,"","","Gambia, The",13.4432,-15.3101,1,0,0,0,0,0
2020-03-20,"","","Georgia",42.3154,43.3569,43,0,3,0,1,0
2020-03-20,"","","Germany",51.1657,10.4515,19848,67,4528,23,1535,7
2020-03-20,"","","Ghana",7.9465,-1.0232,16,0,5,0,1,0
2020-03-20,"","","Greece",39.0742,21.8243,495,6,77,0,77,-1
2020-03-20,"","","Greenland",72.0000,-40.0000,0,0,0,0,1,0
2020-03-20,"","","Guadeloupe",16.2650,-61.5510,45,0,12,0,6,0
2020-03-20,"","","Guam",13.4443,144.7937,0,0,0,0,0,0
2020-03-20,"","","Guatemala",15.7835,-90.2308,12,1,3,0,0,0
2020-03-20,"","","Guernsey",49.4500,-2.5800,0,0,0,0,0,0
2020-03-20,"","","Guinea",9.9456,-9.6966,1,0,0,0,0,0
2020-03-20,"","","Guyana",4.8604,-58.9302,7,1,0,0,0,0
2020-03-20,"","","Haiti",18.9712,-72.2852,2,0,2,0,2,0
2020-03-20,"","","Holy See",41.9029,12.4534,1,0,0,0,0,0
2020-03-20,"","","Honduras",15.2000,-86.2419,24,0,12,0,9,0
2020-03-20,"","","Hungary",47.1625,19.5033,85,3,12,2,-3,2
2020-03-20,"","","Iceland",64.9631,-19.0208,409,0,79,-1,-1,-1
2020-03-20,"","","India",20.5937,78.9629,244,5,50,1,12,0
2020-03-20,"","","Indonesia",-0.7893,113.9213,369,32,58,7,-26,1
2020-03-20,"","","Iran",32.4279,53.6880,19644,1433,1237,149,191,0
2020-03-20,"","","Iraq",33.2232,43.6793,208,17,16,4,-12,3
2020-03-20,"","","Ireland",53.1424,-7.6921,683,3,126,0,-139,-1
2020-03-20,"","","Israel",31.0461,34.8516,705,0,28,0,-216,0
2020-03-20,"","","Italy",41.8719,12.5674,47021,4032,5986,627,664,200
2020-03-20,"","","Jamaica",18.1096,-77.2975,16,1,1,0,-1,-1
2020-03-20,"","","Japan",36.2048,138.2529,963,33,39,4,4,4
2020-03-20,"","","Jersey",49.1900,-2.1100,0,0,0,0,0,0
2020-03-20,"","","Jordan",30.5852,36.2384,85,0,16,0,-1,0
2020-03-20,"","","Kazakhstan",48.0196,66.9237,49,3,5,3,-4,3
2020-03-20,"","","Kenya",-0.0236,37.9062,7,0,0,0,-4,0
2020-03-20,"","","Korea, South",35.9078,127.7669,8652,94,87,3,-65,-4
2020-03-20,"","","Kosovo",42.6026,20.9030,2,0,0,0,0,0
2020-03-20,"","","Kuwait",29.3117,47.4818,159,0,11,0,5,0
2020-03-20,"","","Kyrgyzstan",41.2044,74.7661,6,0,3,0,3,0
2020-03-20,"","","Latvia",56.8796,24.6032,111,0,25,0,10,0
2020-03-20,"","","Lebanon",33.8547,35.8623,163,4,6,0,-18,-1
2020-03-20,"","","Liberia",6.4281,-9.4295,2,0,0,0,0,0
2020-03-20,"","","Liechtenstein",47.1660,9.5554,28,0,0,0,0,0
2020-03-20,"","","Lithuania",55.1694,23.8813,49,0,13,0,4,0
2020-03-20,"","","Luxembourg",49.8153,6.1296,484,4,149,0,17,-2
2020-03-20,"","","Madagascar",-18.7669,46.8691,3,0,3,0,3,0
2020-03-20,"","","Malaysia",4.2105,101.9758,1030,3,130,1,20,1
2020-03-20,"","","Maldives",3.2028,73.2207,13,0,0,0,0,0
2020-03-20,"","","Malta",35.9375,14.3754,64,0,11,0,-4,0
2020-03-20,"","","Martinique",14.6415,-61.0242,32,1,9,0,5,0
2020-03-20,"","","Mauritania",21.0079,-10.9408,2,0,0,0,-1,0
2020-03-20,"","","Mauritius",-20.3484,57.5522,12,0,9,0,9,0
2020-03-20,"","","Mayotte",-12.8275,45.1662,6,0,3,0,3,0
2020-03-20,"","","Mexico",23.6345,-102.5528,164,1,46,0,21,-1
2020-03-20,"","","Moldova",47.4116,28.3699,66,1,17,0,-2,0
2020-03-20,"","","Monaco",43.7384,7.4246,11,0,4,0,4,0
2020-03-20,"","","Mongolia",46.8625,103.8467,6,0,0,0,0,0
2020-03-20,"","","Montenegro",42.7087,19.3744,14,0,11,0,9,0
2020-03-20,"","","Morocco",31.7917,-7.0926,77,3,14,1,0,1
2020-03-20,"","","Namibia",-22.9576,18.4904,3,0,0,0,-1,0
2020-03-20,"","","Nepal",28.3949,84.1240,1,0,0,0,0,0
2020-03-20,"","","Netherlands",52.1326,5.2913,3003,107,538,30,129,11
2020-03-20,"","","New Zealand",-40.9006,174.8860,39,0,11,0,3,0
2020-03-20,"","","Nicaragua",12.8654,-85.2072,1,0,0,0,-1,0
2020-03-20,"","","Niger",17.6078,8.0817,1,0,1,0,1,0
2020-03-20,"","","Nigeria",9.0820,8.6753,12,0,4,0,4,0
2020-03-20,"","","North Macedonia",41.6086,21.7453,67,0,19,0,6,0
2020-03-20,"","","Norway",60.4720,8.4689,1914,7,168,0,-28,-1
2020-03-20,"","","Oman",21.4735,55.9754,48,0,0,0,-9,0
2020-03-20,"","","Pakistan",30.3753,69.3451,501,3,47,1,-108,-1
2020-03-20,"","","Panama",8.5380,-80.7821,137,1,28,0,5,0
2020-03-20,"","","Papua New Guinea",-6.3150,143.9555,1,0,1,0,1,0
2020-03-20,"","","Paraguay",-23.4425,-58.4438,13,0,2,0,2,0
2020-03-20,"","","Peru",-9.1900,-75.0152,234,3,0,3,-89,3
2020-03-20,"","","Philippines",12.8797,121.7740,230,18,13,1,-2,3
2020-03-20,"","","Poland",51.9194,19.1451,425,5,70,0,-34,0
2020-03-20,"","","Portugal",39.3999,-8.2245,1020,6,235,3,-102,2
2020-03-20,"","","Puerto Rico",18.2000,-66.5000,0,0,0,0,0,0
2020-03-20,"","","Qatar",25.3548,51.1839,470,0,10,0,2,0
2020-03-20,"","","Republic of the Congo",-1.4400,15.5560,0,0,0,0,0,0
2020-03-20,"","","Reunion",-21.1151,55.5364,28,0,14,0,12,0
2020-03-20,"","","Romania",45.9432,24.9668,308,0,31,0,14,0
2020-03-20,"","","Russia",61.5240,105.3188,253,1,54,0,2,-1
2020-03-20,"","","Rwanda",-1.9403,29.8739,17,0,9,0,9,0
2020-03-20,"","","Saint Lucia",13.9094,-60.9789,2,0,0,0,0,0
2020-03-20,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,1,0,0,0,0,0
